timestamps,code,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2024-11-29,2025,56.65,56.89,58.29,56.56,56.78,57681.9,331705000.0,54.29,54.16,55.83200000000002,57.08,53.4,54.35,-0.33,-0.28,-0.05,航天电器,计算机、通信和其他电子设备制造业,主板,55.064999999999934,54.12500000000002,54.18916666666657,55.43062500000007,55.4076595744681,0
2024-12-02,2025,56.99,56.38,57.38,56.2,56.89,32333.3,182929000.0,55.33,54.4,55.854500000000016,56.89,53.57,52.84,-0.2,-0.26,0.06,航天电器,计算机、通信和其他电子设备制造业,主板,56.11249999999993,54.256250000000016,54.279166666666576,55.23062500000007,55.66510638297874,0
2024-12-03,2025,56.5,55.81,56.85,55.63,56.38,19963.3,112015000.0,56.05,54.52,55.71400000000002,56.62,53.73,51.14,-0.13,-0.23,0.1,航天电器,计算机、通信和其他电子设备制造业,主板,56.46499999999993,54.45750000000002,54.47999999999991,54.95250000000007,55.91297872340427,0
2024-12-04,2025,55.93,55.0,56.08,54.84,55.81,18701.5,103370000.0,56.17,54.49,55.58400000000002,56.38,53.86,48.74,-0.15,-0.22,0.07,航天电器,计算机、通信和其他电子设备制造业,主板,56.019999999999925,54.83125000000002,54.56333333333325,54.70250000000007,56.1404255319149,0
2024-12-05,2025,54.88,55.84,56.22,54.76,55.0,27299.7,151721000.0,55.98,54.65,55.496000000000016,56.27,54.01,51.29,-0.09,-0.19,0.1,航天电器,计算机、通信和其他电子设备制造业,主板,55.75749999999992,55.41125000000003,54.66916666666658,54.58125000000007,56.35212765957449,0
2024-12-06,2025,56.08,57.08,57.47,55.87,55.84,39326.3,223087000.0,56.02,55.16,55.371000000000016,56.22,54.18,54.87,0.05,-0.14,0.19,航天电器,计算机、通信和其他电子设备制造业,主板,55.932499999999926,56.02250000000003,54.81499999999991,54.69250000000007,56.559148936170246,0
2024-12-09,2025,57.09,57.11,57.5,56.16,57.08,31037.4,176468000.0,56.17,55.75,55.21350000000002,56.11,54.35,54.96,0.16,-0.08,0.24,航天电器,计算机、通信和其他电子设备制造业,主板,56.25749999999992,56.36125000000003,55.05749999999991,54.92437500000007,56.70446808510641,0
2024-12-10,2025,58.1,56.87,58.5,56.39,57.11,36868.0,211338000.0,56.38,56.22,55.107000000000006,56.03,54.52,54.07,0.24,-0.02,0.26,航天电器,计算机、通信和其他电子设备制造业,主板,56.72499999999992,56.37250000000003,55.46249999999991,55.10375000000007,56.83276595744682,0
2024-12-11,2025,56.49,56.15,57.1,55.62,56.87,23790.0,133840000.0,56.61,56.39,55.02550000000002,55.92,54.68,51.38,0.23,0.03,0.2,航天电器,计算机、通信和其他电子设备制造业,主板,56.80249999999992,56.28000000000003,55.87499999999991,55.20250000000007,56.8376595744681,0
2024-12-12,2025,56.83,58.57,59.52,56.78,56.15,77636.9,457007000.0,57.16,56.57,55.18900000000002,55.99,54.87,58.79,0.41,0.11,0.3,航天电器,计算机、通信和其他电子设备制造业,主板,57.17499999999993,56.55375000000003,56.406666666666574,55.40500000000007,56.80021276595747,0
2024-12-13,2025,58.3,56.91,58.4,56.83,58.57,38663.1,221752000.0,57.12,56.57,55.36450000000002,56.08,55.05,52.84,0.43,0.17,0.26,航天电器,计算机、通信和其他电子设备制造业,主板,57.12499999999992,56.69125000000003,56.615833333333256,55.57437500000007,56.83255319148938,0
2024-12-16,2025,56.63,53.96,56.87,53.7,56.91,45733.0,250069000.0,56.49,56.33,55.36250000000002,56.01,55.19,44.27,0.19,0.18,0.01,航天电器,计算机、通信和其他电子设备制造业,主板,56.3974999999999,56.56125000000003,56.38083333333326,55.69625000000007,56.80553191489364,0
2024-12-17,2025,53.8,54.72,55.14,53.78,53.96,31775.4,173493000.0,56.06,56.22,55.37000000000002,55.88,55.36,46.67,0.06,0.15,-0.09,航天电器,计算机、通信和其他电子设备制造业,主板,56.03999999999989,56.42125000000003,56.19999999999993,55.91625000000007,56.84680851063831,0
2024-12-18,2025,54.78,55.75,55.85,54.25,54.72,39789.4,219766000.0,55.98,56.3,55.39100000000003,55.82,55.57,49.82,0.05,0.13,-0.08,航天电器,计算机、通信和其他电子设备制造业,主板,55.3349999999999,56.25500000000003,56.14749999999992,56.13875000000007,56.8504255319149,0
2024-12-19,2025,55.26,54.1,55.33,53.5,55.75,34709.0,187528000.0,55.09,56.12,55.38600000000002,55.7,55.74,45.21,-0.09,0.09,-0.18,航天电器,计算机、通信和其他电子设备制造业,主板,54.63249999999992,55.87875000000003,56.00499999999992,56.12000000000007,56.825319148936174,0
2024-12-20,2025,53.98,53.94,54.48,53.48,54.1,20349.8,109908000.0,54.49,55.81,55.48250000000003,55.52,55.9,44.78,-0.22,0.03,-0.25,航天电器,计算机、通信和其他电子设备制造业,主板,54.62749999999993,55.51250000000003,55.91666666666659,55.94250000000007,56.779787234042566,0
2024-12-23,2025,53.66,53.08,54.64,53.0,53.94,36219.4,194213000.0,54.32,55.4,55.57650000000002,55.28,56.04,42.42,-0.38,-0.06,-0.32,航天电器,计算机、通信和其他电子设备制造业,主板,54.21749999999992,55.12875000000003,55.6866666666666,55.70437500000007,56.67489361702128,0
2024-12-24,2025,53.18,52.59,53.5,51.88,53.08,50582.3,265241000.0,53.89,54.98,55.596500000000006,55.06,56.16,41.1,-0.54,-0.15,-0.39,航天电器,计算机、通信和其他电子设备制造业,主板,53.42749999999992,54.38125000000003,55.31249999999992,55.46750000000007,56.51914893617023,0
2024-12-25,2025,52.38,52.69,52.72,50.87,52.59,59184.7,306723000.0,53.28,54.63,55.51100000000001,54.89,56.25,41.5,-0.66,-0.25,-0.41,航天电器,计算机、通信和其他电子设备制造业,主板,53.07499999999993,53.853750000000026,54.94416666666661,55.27250000000008,56.31489361702129,0
2024-12-26,2025,52.69,52.5,54.3,52.28,52.69,79941.6,426532000.0,52.96,54.02,55.29700000000001,54.8,56.28,40.93,-0.76,-0.36,-0.4,航天电器,计算机、通信和其他电子设备制造业,主板,52.71499999999993,53.67125000000004,54.579999999999934,55.11625000000008,56.075319148936174,0
2024-12-27,2025,53.33,51.27,53.58,51.08,52.5,77496.6,402186000.0,52.43,53.46,55.01600000000001,54.73,56.29,37.35,-0.92,-0.47,-0.45,航天电器,计算机、通信和其他电子设备制造业,主板,52.26249999999993,53.24000000000004,54.17333333333325,54.83062500000008,55.84319148936172,0
2024-12-30,2025,51.0,49.25,51.55,49.06,51.27,88642.5,442933000.0,51.66,52.99,54.6595,54.57,56.18,32.34,-1.2,-0.61,-0.59,航天电器,计算机、通信和其他电子设备制造业,主板,51.42749999999993,52.42750000000004,53.39666666666659,54.34125000000007,55.633617021276606,0
2024-12-31,2025,49.0,48.56,49.26,48.03,49.25,60378.3,292827000.0,50.85,52.37,54.297,54.37,55.98,30.82,-1.47,-0.79,-0.68,航天电器,计算机、通信和其他电子设备制造业,主板,50.39499999999993,51.73500000000004,52.70083333333326,53.80687500000007,55.41574468085107,0
2025-01-02,2025,48.6,46.39,48.74,45.31,48.56,80924.1,382718000.0,49.59,51.44,53.86650000000001,54.07,55.83,26.59,-1.82,-0.99,-0.83,航天电器,计算机、通信和其他电子设备制造业,主板,48.867499999999936,50.791250000000026,52.06999999999992,53.15187500000007,55.12170212765958,0
2025-01-03,2025,46.2,46.22,47.1,45.88,46.39,49275.7,229589000.0,48.34,50.65,53.38550000000002,53.81,55.68,26.29,-2.1,-1.21,-0.89,航天电器,计算机、通信和其他电子设备制造业,主板,47.60499999999993,49.93375000000004,51.36166666666657,52.531250000000064,54.83914893617022,0
2025-01-06,2025,46.06,46.73,47.26,46.0,46.22,39279.1,183339000.0,47.43,49.93,52.868000000000016,53.63,55.58,28.92,-2.26,-1.42,-0.84,航天电器,计算机、通信和其他电子设备制造业,主板,46.97499999999993,49.20125000000005,50.60999999999992,51.79125000000007,54.57255319148936,0
2025-01-07,2025,46.59,47.64,47.89,46.41,46.73,41943.6,198884000.0,47.11,49.38,52.39450000000003,53.51,55.45,33.48,-2.28,-1.59,-0.69,航天电器,计算机、通信和其他电子设备制造业,主板,46.74499999999993,48.57000000000004,50.07166666666657,51.21187500000007,54.38255319148935,0
2025-01-08,2025,47.57,47.77,48.08,45.9,47.64,40283.5,189197000.0,46.95,48.9,51.93950000000003,53.36,55.32,34.13,-2.25,-1.73,-0.52,航天电器,计算机、通信和其他电子设备制造业,主板,47.08999999999993,47.97875000000004,49.55749999999991,50.82500000000007,54.24510638297871,0
2025-01-09,2025,47.37,49.3,49.78,47.06,47.77,65137.9,314912000.0,47.53,48.56,51.59700000000002,53.2,55.21,41.39,-2.09,-1.8,-0.29,航天电器,计算机、通信和其他电子设备制造业,主板,47.859999999999935,47.73250000000005,49.24249999999989,50.48625000000007,54.10404255319148,0
2025-01-10,2025,48.9,49.3,50.49,48.73,49.3,48113.5,239624000.0,48.15,48.24,51.13350000000002,52.95,55.07,41.39,-1.93,-1.82,-0.11,航天电器,计算机、通信和其他电子设备制造业,主板,48.502499999999934,47.738750000000046,48.96833333333323,50.08312500000007,53.90574468085106,0
2025-01-13,2025,48.92,48.2,49.85,47.85,49.3,25888.3,126084000.0,48.44,47.94,50.69800000000002,52.66,54.87,37.9,-1.89,-1.84,-0.05,航天电器,计算机、通信和其他电子设备制造业,主板,48.642499999999934,47.69375000000005,48.59416666666657,49.71437500000007,53.70574468085106,0
2025-01-14,2025,48.01,49.14,49.35,47.51,48.2,37477.1,182896000.0,48.74,47.92,50.45700000000002,52.41,54.65,42.37,-1.75,-1.82,0.07,航天电器,计算机、通信和其他电子设备制造业,主板,48.984999999999935,48.03750000000005,48.314166666666566,49.414375000000064,53.52574468085106,0
2025-01-15,2025,48.91,44.23,49.1,44.23,49.14,133120.0,608844000.0,48.03,47.49,49.93250000000002,52.03,54.33,30.17,-2.01,-1.86,-0.15,航天电器,计算机、通信和其他电子设备制造业,主板,47.71749999999993,47.78875000000005,47.72749999999989,48.86125000000007,53.19914893617022,0
2025-01-16,2025,43.92,45.2,47.32,43.89,44.23,108490.0,494237000.0,47.21,47.37,49.40500000000002,51.7,54.04,34.2,-2.12,-1.91,-0.21,航天电器,计算机、通信和其他电子设备制造业,主板,46.69249999999992,47.597500000000046,47.38999999999989,48.39937500000007,52.87872340425531,0
2025-01-17,2025,44.67,47.53,48.68,44.4,45.2,103675.0,489225000.0,46.86,47.5,49.07650000000002,51.42,53.85,42.75,-1.98,-1.92,-0.06,航天电器,计算机、通信和其他电子设备制造业,主板,46.52499999999992,47.583750000000045,47.30416666666657,48.07687500000007,52.63468085106383,0
2025-01-20,2025,47.73,47.21,48.3,47.01,47.53,48335.0,229650000.0,46.66,47.55,48.74000000000001,51.1,53.66,41.94,-1.89,-1.92,0.03,航天电器,计算机、通信和其他电子设备制造业,主板,46.042499999999926,47.51375000000005,47.372499999999896,47.74625000000007,52.40978723404255,0
2025-01-21,2025,47.5,46.16,47.58,45.7,47.21,56367.0,259517000.0,46.07,47.4,48.39400000000001,50.73,53.42,39.32,-1.88,-1.91,0.03,航天电器,计算机、通信和其他电子设备制造业,主板,46.52499999999992,47.121250000000046,47.36749999999989,47.42687500000007,52.21531914893616,0
2025-01-22,2025,46.09,44.96,46.09,44.6,46.16,42224.8,189867000.0,46.21,47.12,48.0125,50.33,53.18,36.52,-1.94,-1.92,-0.02,航天电器,计算机、通信和其他电子设备制造业,主板,46.464999999999925,46.57875000000005,47.21999999999989,47.15875000000007,52.035744680851046,0
2025-01-23,2025,45.39,44.13,45.91,44.03,44.96,69882.1,310943000.0,46.0,46.61,47.58450000000001,49.93,52.93,34.67,-2.04,-1.94,-0.1,航天电器,计算机、通信和其他电子设备制造业,主板,45.61499999999992,46.07000000000005,46.927499999999895,46.88187500000007,51.82574468085105,0
2025-01-24,2025,44.05,45.22,45.35,43.58,44.13,48257.8,214636000.0,45.54,46.2,47.2205,49.49,52.74,39.03,-2.0,-1.95,-0.05,航天电器,计算机、通信和其他电子设备制造业,主板,45.11749999999992,45.58000000000007,46.7149999999999,46.80875000000007,51.62680851063829,0
2025-01-27,2025,45.02,45.7,47.55,44.86,45.22,65522.8,303930000.0,45.23,45.95,46.94200000000001,49.11,52.6,40.89,-1.91,-1.94,0.03,航天电器,计算机、通信和其他电子设备制造业,主板,45.00249999999993,45.76375000000005,46.41499999999991,46.77625000000007,51.421914893617,0
2025-02-05,2025,46.0,44.9,46.0,44.34,45.7,40458.2,181698000.0,44.98,45.52,46.724500000000006,48.81,52.41,38.76,-1.88,-1.93,0.05,航天电器,计算机、通信和其他电子设备制造业,主板,44.987499999999926,45.72625000000005,46.04833333333325,46.66187500000007,51.224042553191474,0
2025-02-06,2025,45.0,46.4,46.7,44.61,44.9,51830.2,238095000.0,45.27,45.74,46.61650000000001,48.54,52.21,44.59,-1.72,-1.89,0.17,航天电器,计算机、通信和其他电子设备制造业,主板,45.55499999999992,45.58500000000005,45.89833333333323,46.58437500000007,51.10468085106381,0
2025-02-07,2025,46.35,46.26,47.1,45.65,46.4,61302.2,283643000.0,45.7,45.85,46.61000000000001,48.22,52.02,44.17,-1.59,-1.83,0.24,航天电器,计算机、通信和其他电子设备制造业,主板,45.81499999999993,45.466250000000045,45.658333333333246,46.49000000000007,50.9995744680851,0
2025-02-10,2025,46.3,46.91,47.73,46.26,46.26,57373.9,270422000.0,46.03,45.78,46.64450000000001,47.98,51.84,46.7,-1.4,-1.74,0.34,航天电器,计算机、通信和其他电子设备制造业,主板,46.11749999999992,45.56000000000007,45.881666666666575,46.34062500000007,50.887234042553175,0
2025-02-11,2025,46.9,45.99,46.91,45.72,46.91,31298.1,144064000.0,46.09,45.66,46.6075,47.71,51.62,43.68,-1.33,-1.66,0.33,航天电器,计算机、通信和其他电子设备制造业,主板,46.38999999999992,45.68875000000007,45.9474999999999,46.13375000000007,50.7082978723404,0
2025-02-12,2025,45.98,45.76,46.09,45.24,45.99,32273.6,147052000.0,46.26,45.62,46.51350000000001,47.47,51.37,42.94,-1.27,-1.58,0.31,航天电器,计算机、通信和其他电子设备制造业,主板,46.229999999999926,45.89250000000007,45.7999999999999,45.98125000000007,50.47382978723402,1
2025-02-13,2025,45.8,44.91,46.1,44.9,45.76,40617.5,183852000.0,45.97,45.62,46.37050000000001,47.21,51.14,40.21,-1.27,-1.52,0.25,航天电器,计算机、通信和其他电子设备制造业,主板,45.89249999999993,45.85375000000007,45.60833333333323,45.71687500000007,50.21893617021274,1
2025-02-14,2025,44.91,43.98,45.02,43.4,44.91,71223.7,312757000.0,45.51,45.6,46.10450000000001,46.92,50.91,37.4,-1.34,-1.48,0.14,航天电器,计算机、通信和其他电子设备制造业,主板,45.159999999999926,45.63875000000007,45.42666666666656,45.70125000000007,49.95510638297871,1
2025-02-17,2025,44.01,44.35,44.8,43.65,43.98,69181.8,305180000.0,45.0,45.52,45.857000000000006,46.65,50.73,39.22,-1.34,-1.46,0.12,航天电器,计算机、通信和其他电子设备制造业,主板,44.74999999999992,45.570000000000064,45.37583333333322,45.648125000000064,49.71127659574466,1
2025-02-18,2025,44.08,43.37,44.65,43.18,44.35,56353.0,247704000.0,44.47,45.28,45.61550000000001,46.39,50.56,36.22,-1.41,-1.45,0.04,航天电器,计算机、通信和其他电子设备制造业,主板,44.152499999999925,45.19125000000008,45.31249999999989,45.38812500000007,49.46382978723402,1
2025-02-19,2025,43.31,44.98,45.0,42.88,43.37,79218.7,349563000.0,44.32,45.29,45.40750000000001,46.25,50.41,43.82,-1.32,-1.42,0.1,航天电器,计算机、通信和其他电子设备制造业,主板,44.16999999999992,45.03125000000008,45.2924999999999,45.24875000000007,49.23276595744679,1
2025-02-20,2025,44.84,49.48,49.48,44.82,44.98,157182.0,753413000.0,45.23,45.6,45.67000000000001,46.28,50.32,58.65,-0.87,-1.31,0.44,航天电器,计算机、通信和其他电子设备制造业,主板,45.54499999999992,45.35250000000008,45.607499999999895,45.45625000000007,49.07106382978721,1
2025-02-21,2025,49.48,48.5,50.87,48.38,49.48,141717.0,701104000.0,46.14,45.82,45.83500000000001,46.35,50.21,55.23,-0.59,-1.17,0.58,航天电器,计算机、通信和其他电子设备制造业,主板,46.582499999999925,45.66625000000008,45.90749999999989,45.67750000000007,48.8878723404255,1
2025-02-24,2025,48.23,47.54,50.55,47.17,48.5,140935.0,689420000.0,46.77,45.89,45.83550000000001,46.39,50.1,52.03,-0.44,-1.02,0.58,航天电器,计算机、通信和其他电子设备制造业,主板,47.62499999999992,45.88875000000007,46.0024999999999,45.890625000000064,48.68936170212763,1
2025-02-25,2025,47.1,49.76,49.9,47.01,47.54,119287.0,580753000.0,48.05,46.26,45.96300000000001,46.49,50.06,58.08,-0.14,-0.85,0.71,航天电器,计算机、通信和其他电子设备制造业,主板,48.81999999999992,46.49500000000008,46.29416666666656,46.17437500000007,48.55340425531912,1
2025-02-26,2025,49.77,52.92,54.52,49.77,49.76,160950.0,845509000.0,49.64,46.98,46.301,46.67,50.09,64.87,0.35,-0.61,0.96,航天电器,计算机、通信和其他电子设备制造业,主板,49.67999999999992,47.61250000000008,46.794999999999895,46.62562500000006,48.43319148936168,1
2025-02-27,2025,53.0,53.24,53.37,51.9,52.92,81788.0,431195000.0,50.39,47.81,46.715,46.85,50.11,65.48,0.76,-0.33,1.09,航天电器,计算机、通信和其他电子设备制造业,主板,50.86499999999992,48.72375000000008,47.39916666666657,47.14687500000007,48.355106382978704,1
2025-02-28,2025,53.48,51.65,53.64,51.02,53.24,59706.7,310790000.0,51.02,48.58,47.091,46.93,50.06,59.91,0.93,-0.08,1.01,航天电器,计算机、通信和其他电子设备制造业,主板,51.89249999999993,49.75875000000007,47.88999999999989,47.47500000000007,48.30595744680849,1
2025-03-03,2025,51.71,51.53,53.16,51.16,51.65,62194.0,324524000.0,51.82,49.3,47.4065,47.0,49.97,59.5,1.05,0.15,0.9,航天电器,计算机、通信和其他电子设备制造业,主板,52.33499999999992,50.57750000000007,48.44166666666656,47.804375000000064,48.23808510638296,1
2025-03-04,2025,51.5,53.47,54.88,51.12,51.53,102860.0,549528000.0,52.56,50.31,47.795,47.18,49.92,63.82,1.29,0.37,0.92,航天电器,计算机、通信和其他电子设备制造业,主板,52.47249999999993,51.07625000000007,49.232499999999895,48.21437500000007,48.1895744680851,1
2025-03-05,2025,54.02,53.31,56.87,52.6,53.47,94384.9,515026000.0,52.64,51.14,48.21550000000001,47.32,49.87,63.22,1.46,0.59,0.87,航天电器,计算机、通信和其他电子设备制造业,主板,52.48999999999992,51.67750000000007,49.97916666666657,48.671875000000064,48.17276595744679,1
2025-03-06,2025,53.31,54.28,54.88,52.98,53.31,85573.2,462590000.0,52.85,51.62,48.6095,47.65,49.84,65.35,1.64,0.8,0.84,航天电器,计算机、通信和其他电子设备制造业,主板,53.14749999999992,52.52000000000008,50.88833333333322,49.20437500000007,48.17999999999998,1
2025-03-07,2025,53.86,56.85,57.85,53.28,54.28,101741.0,572895000.0,53.89,52.46,49.139,48.04,49.87,70.25,1.97,1.04,0.93,航天电器,计算机、通信和其他电子设备制造业,主板,54.47749999999992,53.40625000000008,51.8774999999999,49.95062500000007,48.26021276595744,1
2025-03-10,2025,57.0,57.8,60.47,57.0,56.85,80748.0,472948000.0,55.14,53.48,49.6835,48.38,49.9,71.84,2.28,1.28,1.0,航天电器,计算机、通信和其他电子设备制造业,主板,55.5599999999999,54.01625000000008,52.57083333333322,50.81437500000007,48.37106382978722,1
2025-03-11,2025,57.52,60.45,60.5,56.66,57.8,88641.7,528867000.0,56.54,54.55,50.4065,48.83,49.96,75.72,2.72,1.57,1.15,航天电器,计算机、通信和其他电子设备制造业,主板,57.34499999999992,54.91750000000008,53.56666666666656,51.820625000000064,48.53617021276593,1
2025-03-12,2025,60.88,60.45,62.9,58.8,60.45,105129.0,634939000.0,57.97,55.3,51.141000000000005,49.3,50.02,75.72,3.03,1.86,1.17,航天电器,计算机、通信和其他电子设备制造业,主板,58.8874999999999,56.01750000000008,54.64249999999989,52.88812500000007,48.70531914893614,1
2025-03-13,2025,60.05,60.75,60.97,57.6,60.45,95572.6,566114000.0,59.26,56.05,51.93299999999999,49.83,50.08,76.16,3.25,2.14,1.11,航天电器,计算机、通信和其他电子设备制造业,主板,59.86249999999991,57.17000000000007,55.55833333333322,53.87375000000007,48.907021276595714,1
2025-03-14,2025,59.98,57.88,60.0,57.0,60.75,108952.0,630289000.0,59.47,56.68,52.628,50.29,50.11,64.35,3.17,2.35,0.82,航天电器,计算机、通信和其他电子设备制造业,主板,59.88249999999991,57.72125000000007,55.97166666666657,54.398750000000064,49.09063829787232,1
2025-03-17,2025,57.59,58.01,59.54,56.15,57.88,66580.2,388104000.0,59.51,57.32,53.31100000000001,50.71,50.1,64.62,3.07,2.49,0.58,航天电器,计算机、通信和其他电子设备制造业,主板,59.2724999999999,58.30875000000007,56.36916666666657,54.99312500000007,49.29170212765956,1
2025-03-18,2025,57.92,57.8,59.25,57.78,58.01,50750.5,296626000.0,58.98,57.76,54.03250000000001,51.12,50.12,63.79,2.95,2.58,0.37,航天电器,计算机、通信和其他电子设备制造业,主板,58.60999999999992,58.74875000000007,56.881666666666575,55.63437500000007,49.53446808510636,1
2025-03-19,2025,57.41,57.55,57.9,57.01,57.8,32022.0,183769000.0,58.4,58.18,54.661,51.54,50.18,62.75,2.8,2.63,0.17,航天电器,计算机、通信和其他电子设备制造业,主板,57.80999999999992,58.836250000000064,57.383333333333226,56.121250000000046,49.775531914893605,1
2025-03-20,2025,57.56,58.35,59.63,56.65,57.55,50972.9,298261000.0,57.92,58.59,55.1045,51.94,50.24,64.73,2.71,2.64,0.07,航天电器,计算机、通信和其他电子设备制造业,主板,57.92749999999992,58.90500000000007,57.78999999999989,56.460625000000064,50.02276595744679,1
2025-03-21,2025,58.0,56.64,58.69,56.5,58.35,58510.9,336136000.0,57.67,58.57,55.5115,52.28,50.25,57.68,2.47,2.61,-0.14,航天电器,计算机、通信和其他电子设备制造业,主板,57.58499999999992,58.42875000000007,58.067499999999896,56.67312500000007,50.21425531914893,1
2025-03-24,2025,56.68,55.48,57.09,53.92,56.64,60766.3,335241000.0,57.16,58.34,55.9085,52.57,50.27,53.44,2.17,2.52,-0.35,航天电器,计算机、通信和其他电子设备制造业,主板,57.00499999999992,57.80750000000007,58.16749999999991,56.91250000000007,50.37829787234042,1
2025-03-25,2025,55.24,57.3,59.18,55.21,55.48,96006.5,556217000.0,57.06,58.02,56.2855,52.94,50.33,58.59,2.05,2.43,-0.38,航天电器,计算机、通信和其他电子设备制造业,主板,56.94249999999992,57.37625000000007,58.20499999999989,57.273125000000064,50.54851063829786,1
