timestamps,code,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2025-01-08,300516,32.04,31.94,32.2,30.8,32.04,14904.0,47187200.0,31.83,33.42,35.06149999999997,35.74,36.81,34.15,-1.32,-0.89,-0.43,久之洋,计算机、通信和其他电子设备制造业,创业板,31.66250000000005,32.965000000000074,33.833333333333286,34.482499999999966,36.36829787234044,0
2025-01-09,300516,31.7,32.17,32.99,31.48,31.94,13461.0,43519500.0,31.76,33.14,34.764999999999965,35.61,36.74,35.76,-1.33,-0.98,-0.35,久之洋,计算机、通信和其他电子设备制造业,创业板,31.895000000000053,32.520000000000074,33.52666666666662,34.26312499999997,36.26702127659576,0
2025-01-10,300516,32.27,31.48,32.7,31.48,32.17,13014.5,41893100.0,31.81,32.74,34.43399999999997,35.46,36.65,33.15,-1.37,-1.05,-0.32,久之洋,计算机、通信和其他电子设备制造业,创业板,31.90750000000005,32.081250000000075,33.14999999999996,33.928124999999966,36.11574468085108,0
2025-01-13,300516,31.17,32.0,32.13,30.68,31.48,13008.5,40971300.0,31.93,32.36,34.200999999999965,35.3,36.54,36.89,-1.35,-1.11,-0.24,久之洋,计算机、通信和其他电子设备制造业,创业板,31.89750000000005,31.85250000000008,32.90499999999996,33.66874999999997,35.983404255319165,0
2025-01-14,300516,32.08,32.96,33.0,32.02,32.0,15962.5,52078100.0,32.11,32.16,34.016499999999965,35.16,36.43,43.21,-1.25,-1.14,-0.11,久之洋,计算机、通信和其他电子设备制造业,创业板,32.15250000000006,31.90750000000008,32.694166666666625,33.413124999999965,35.86553191489363,0
2025-01-15,300516,32.94,32.49,33.1,32.41,32.96,10702.0,34953000.0,32.22,32.03,33.85699999999998,34.97,36.33,41.04,-1.18,-1.15,-0.03,久之洋,计算机、通信和其他电子设备制造业,创业板,32.23250000000006,32.06375000000007,32.42416666666662,33.203124999999964,35.72936170212768,0
2025-01-16,300516,33.0,32.57,33.0,32.17,32.49,11847.5,38627300.0,32.3,32.03,33.64349999999997,34.82,36.21,41.58,-1.11,-1.14,0.03,久之洋,计算机、通信和其他电子设备制造业,创业板,32.50500000000006,32.20625000000007,32.222499999999954,32.98874999999997,35.5708510638298,0
2025-01-17,300516,32.5,32.59,32.85,32.23,32.57,8452.5,27544000.0,32.52,32.17,33.46549999999998,34.65,36.14,41.72,-1.05,-1.12,0.07,久之洋,计算机、通信和其他电子设备制造业,创业板,32.65250000000006,32.27500000000007,32.11916666666662,32.841874999999966,35.425957446808525,0
2025-01-20,300516,32.8,32.75,33.0,32.59,32.59,8686.0,28487600.0,32.67,32.3,33.25049999999998,34.49,36.06,42.93,-0.97,-1.09,0.12,久之洋,计算机、通信和其他电子设备制造业,创业板,32.60000000000006,32.37625000000007,32.138333333333286,32.670624999999966,35.270851063829795,0
2025-01-21,300516,33.04,32.77,33.1,32.3,32.75,10070.0,32792600.0,32.63,32.37,33.09649999999998,34.35,35.93,43.09,-0.89,-1.05,0.16,久之洋,计算机、通信和其他电子设备制造业,创业板,32.67000000000006,32.451250000000066,32.26583333333328,32.48562499999996,35.15170212765959,0
2025-01-22,300516,32.75,32.4,32.75,32.25,32.77,7672.5,24904100.0,32.62,32.42,32.91649999999998,34.18,35.8,40.83,-0.86,-1.01,0.15,久之洋,计算机、通信和其他电子设备制造业,创业板,32.627500000000055,32.56625000000006,32.34666666666661,32.32374999999997,35.05829787234044,0
2025-01-23,300516,32.76,32.47,33.17,32.42,32.4,13017.0,42710500.0,32.6,32.45,32.792999999999985,33.99,35.69,41.46,-0.81,-0.97,0.16,久之洋,计算机、通信和其他电子设备制造业,创业板,32.59750000000006,32.62500000000006,32.38249999999995,32.23874999999997,34.99063829787235,0
2025-01-24,300516,32.4,32.62,32.75,32.23,32.47,8027.0,26166300.0,32.6,32.56,32.64949999999998,33.81,35.58,42.85,-0.76,-0.93,0.17,久之洋,计算机、通信和其他电子设备制造业,创业板,32.565000000000055,32.58250000000006,32.43916666666661,32.24499999999997,34.909148936170226,0
2025-01-27,300516,32.58,31.7,32.84,31.6,32.62,11156.0,35950000.0,32.39,32.53,32.447999999999986,33.64,35.5,37.03,-0.77,-0.9,0.13,久之洋,计算机、通信和其他电子设备制造业,创业板,32.29750000000005,32.48375000000006,32.39999999999995,32.273749999999964,34.806808510638305,0
2025-02-05,300516,32.07,31.9,32.2,31.66,31.7,8395.0,26744400.0,32.22,32.43,32.29349999999998,33.49,35.42,38.97,-0.77,-0.87,0.1,久之洋,计算机、通信和其他电子设备制造业,创业板,32.17250000000005,32.400000000000055,32.434999999999945,32.303124999999966,34.71127659574469,0
2025-02-06,300516,31.9,32.84,32.86,31.71,31.9,11812.0,38392700.0,32.31,32.46,32.243999999999986,33.39,35.33,47.2,-0.67,-0.83,0.16,久之洋,计算机、通信和其他电子设备制造业,创业板,32.26500000000006,32.431250000000055,32.504999999999946,32.353124999999984,34.64702127659576,0
2025-02-07,300516,32.84,33.1,33.47,32.65,32.84,15469.5,51285400.0,32.43,32.51,32.27299999999998,33.27,35.24,49.24,-0.58,-0.78,0.2,久之洋,计算机、通信和其他电子设备制造业,创业板,32.385000000000055,32.47500000000005,32.516666666666616,32.42562499999997,34.6008510638298,0
2025-02-10,300516,33.22,33.56,33.67,33.1,33.1,11207.0,37517600.0,32.62,32.61,32.38899999999999,33.18,35.16,52.72,-0.45,-0.72,0.27,久之洋,计算机、通信和其他电子设备制造业,创业板,32.85000000000006,32.573750000000054,32.60583333333329,32.51249999999998,34.56808510638299,0
2025-02-11,300516,33.74,33.31,33.76,33.04,33.56,11203.0,37257600.0,32.94,32.67,32.48299999999999,33.06,35.06,50.68,-0.37,-0.65,0.28,久之洋,计算机、通信和其他电子设备制造业,创业板,33.20250000000006,32.68750000000006,32.667499999999954,32.626874999999984,34.508085106382985,0
2025-02-12,300516,33.19,33.44,33.6,33.13,33.31,11352.0,37834300.0,33.25,32.73,32.55299999999998,32.98,34.95,51.73,-0.3,-0.58,0.28,久之洋,计算机、通信和其他电子设备制造业,创业板,33.352500000000056,32.80875000000006,32.73833333333329,32.71687499999999,34.44978723404256,0
2025-02-13,300516,33.43,32.8,33.51,32.69,33.44,14052.5,46349400.0,33.24,32.77,32.59599999999998,32.87,34.84,46.51,-0.29,-0.52,0.23,久之洋,计算机、通信和其他电子设备制造业,创业板,33.27750000000005,32.831250000000054,32.742499999999964,32.70687499999998,34.366382978723415,0
2025-02-14,300516,32.6,32.72,32.88,32.38,32.8,11661.0,38041100.0,33.17,32.8,32.623499999999986,32.8,34.72,45.89,-0.27,-0.47,0.2,久之洋,计算机、通信和其他电子设备制造业,创业板,33.06750000000005,32.95875000000006,32.73833333333329,32.72124999999998,34.27510638297873,0
2025-02-17,300516,32.98,33.03,33.1,32.54,32.72,11714.0,38553000.0,33.06,32.84,32.70099999999998,32.71,34.63,48.75,-0.24,-0.42,0.18,久之洋,计算机、通信和其他电子设备制造业,创业板,32.99750000000005,33.100000000000065,32.79083333333329,32.74999999999998,34.164680851063835,0
2025-02-18,300516,32.89,31.84,33.15,31.71,33.03,13979.0,45262900.0,32.77,32.85,32.692999999999984,32.58,34.55,40.01,-0.31,-0.4,0.09,久之洋,计算机、通信和其他电子设备制造业,创业板,32.59750000000005,32.975000000000065,32.73833333333329,32.70312499999998,34.050212765957454,0
2025-02-19,300516,32.0,32.87,33.01,31.84,31.84,15642.5,50975700.0,32.65,32.95,32.68849999999998,32.51,34.5,48.6,-0.28,-0.38,0.1,久之洋,计算机、通信和其他电子设备制造业,创业板,32.61500000000005,32.946250000000056,32.75916666666662,32.71062499999998,33.95106382978724,0
2025-02-20,300516,32.98,33.88,34.17,32.95,32.87,23692.5,79862600.0,32.87,33.06,32.75799999999998,32.51,34.46,55.36,-0.16,-0.33,0.17,久之洋,计算机、通信和其他电子设备制造业,创业板,32.90500000000005,32.986250000000055,32.94083333333329,32.77999999999998,33.871914893617024,0
2025-02-21,300516,34.21,34.03,34.53,33.5,33.88,18205.5,61551300.0,33.13,33.15,32.83099999999997,32.56,34.42,56.28,-0.06,-0.28,0.22,久之洋,计算机、通信和其他电子设备制造业,创业板,33.15500000000005,33.076250000000066,33.11833333333329,32.88187499999998,33.80808510638298,0
2025-02-24,300516,33.79,33.96,34.07,33.57,34.03,13705.0,46402500.0,33.32,33.19,32.89949999999997,32.66,34.38,55.7,0.01,-0.22,0.23,久之洋,计算机、通信和其他电子设备制造业,创业板,33.68500000000005,33.141250000000056,33.21166666666662,32.97499999999998,33.7336170212766,0
2025-02-25,300516,33.57,33.8,34.27,33.57,33.96,13356.5,45306400.0,33.71,33.24,32.951999999999984,32.73,34.35,54.33,0.06,-0.16,0.22,久之洋,计算机、通信和其他电子设备制造业,创业板,33.917500000000054,33.266250000000056,33.26999999999996,33.048749999999984,33.64212765957448,0
2025-02-26,300516,33.84,33.77,34.15,33.55,33.8,13127.5,44327200.0,33.89,33.27,33.00199999999997,32.79,34.32,54.06,0.09,-0.11,0.2,久之洋,计算机、通信和其他电子设备制造业,创业板,33.89000000000005,33.397500000000065,33.28749999999996,33.178124999999966,33.550000000000004,0
2025-02-27,300516,34.1,33.83,34.26,33.08,33.77,15662.5,52786100.0,33.88,33.37,33.07349999999998,32.85,34.3,54.55,0.11,-0.07,0.18,久之洋,计算机、通信和其他电子设备制造业,创业板,33.84000000000005,33.49750000000006,33.33083333333329,33.298749999999984,33.48978723404256,0
2025-02-28,300516,34.29,32.48,34.31,32.36,33.83,21143.0,70503300.0,33.57,33.35,33.073999999999984,32.87,34.24,43.46,0.03,-0.05,0.08,久之洋,计算机、通信和其他电子设备制造业,创业板,33.470000000000056,33.577500000000065,33.25083333333329,33.276249999999976,33.40106382978724,0
2025-03-03,300516,32.43,33.29,34.51,32.43,32.48,23342.2,78384100.0,33.43,33.38,33.107499999999966,32.93,34.19,50.02,0.02,-0.04,0.06,久之洋,计算机、通信和其他电子设备制造业,创业板,33.34250000000005,33.630000000000074,33.29166666666662,33.288124999999965,33.350212765957444,0
2025-03-04,300516,33.03,34.41,34.46,33.03,33.29,26098.5,89183300.0,33.56,33.63,33.24299999999997,33.01,34.15,57.39,0.11,-0.01,0.12,久之洋,计算机、通信和其他电子设备制造业,创业板,33.50250000000004,33.696250000000056,33.432499999999955,33.34124999999997,33.29851063829788,0
2025-03-05,300516,34.1,34.41,34.79,33.77,34.41,22449.5,77113400.0,33.68,33.79,33.36849999999997,33.05,34.11,57.39,0.18,0.03,0.15,久之洋,计算机、通信和其他电子设备制造业,创业板,33.64750000000004,33.743750000000055,33.547499999999964,33.40999999999997,33.261489361702125,0
2025-03-06,300516,34.43,34.8,35.04,34.3,34.41,21420.0,74405300.0,33.88,33.88,33.46649999999997,33.13,34.05,59.78,0.26,0.08,0.18,久之洋,计算机、通信和其他电子设备制造业,创业板,34.227500000000035,33.848750000000074,33.79416666666663,33.49499999999996,33.213617021276605,2
2025-03-07,300516,34.66,34.85,35.57,34.4,34.8,23362.5,81859000.0,34.35,33.96,33.55399999999997,33.21,34.01,60.09,0.32,0.13,0.19,久之洋,计算机、通信和其他电子设备制造业,创业板,34.617500000000035,33.980000000000075,33.959166666666626,33.623124999999966,33.192340425531924,2
2025-03-10,300516,34.91,35.33,35.8,34.8,34.85,24109.0,85282200.0,34.76,34.1,33.64249999999997,33.3,33.98,63.03,0.41,0.18,0.23,久之洋,计算机、通信和其他电子设备制造业,创业板,34.84750000000005,34.17500000000007,34.07999999999996,33.78624999999997,33.17808510638298,2
2025-03-11,300516,34.91,36.2,36.4,34.64,35.33,36510.0,131110000.0,35.12,34.34,33.78699999999998,33.41,33.95,67.68,0.54,0.25,0.29,久之洋,计算机、通信和其他电子设备制造业,创业板,35.295000000000044,34.47125000000007,34.26083333333329,33.984374999999964,33.20489361702128,2
2025-03-12,300516,36.4,35.55,36.5,35.5,36.2,27014.0,96730000.0,35.35,34.52,33.89249999999997,33.51,33.93,61.46,0.59,0.32,0.27,久之洋,计算机、通信和其他电子设备制造业,创业板,35.482500000000044,34.855000000000075,34.39333333333329,34.21624999999997,33.20617021276596,2
2025-03-13,300516,35.56,37.26,37.3,34.9,35.55,59579.0,216103000.0,35.84,34.86,34.115499999999976,33.67,33.92,69.42,0.75,0.41,0.34,久之洋,计算机、通信和其他电子设备制造业,创业板,36.08500000000004,35.351250000000064,34.68166666666663,34.490624999999966,33.23872340425532,2
2025-03-14,300516,37.8,36.8,37.95,36.12,37.26,59903.6,220467000.0,36.23,35.29,34.31949999999997,33.81,33.9,65.5,0.84,0.49,0.35,久之洋,计算机、通信和其他电子设备制造业,创业板,36.45250000000004,35.65000000000006,34.934166666666634,34.67312499999996,33.27723404255319,2
2025-03-17,300516,37.6,36.68,38.13,36.53,36.8,52751.6,196210000.0,36.5,35.63,34.50199999999997,33.95,33.88,64.48,0.88,0.57,0.31,久之洋,计算机、通信和其他电子设备制造业,创业板,36.57250000000005,35.93375000000006,35.171666666666624,34.83874999999996,33.33787234042553,2
2025-03-18,300516,36.52,36.36,36.8,35.9,36.68,38818.5,141091000.0,36.53,35.82,34.727999999999966,34.1,33.87,61.71,0.89,0.63,0.26,久之洋,计算机、通信和其他电子设备制造业,创业板,36.77500000000005,36.12875000000006,35.49499999999997,34.98874999999996,33.41957446808511,2
2025-03-19,300516,36.12,35.92,36.43,35.77,36.36,23917.5,86140000.0,36.6,35.98,34.88049999999997,34.24,33.86,58.03,0.84,0.68,0.16,久之洋,计算机、通信和其他电子设备制造业,创业板,36.440000000000055,36.26250000000006,35.71416666666663,35.12124999999996,33.51914893617022,2
2025-03-20,300516,36.0,36.86,37.28,35.8,35.92,46184.5,169740000.0,36.52,36.18,35.02949999999996,34.37,33.88,63.1,0.87,0.71,0.16,久之洋,计算机、通信和其他电子设备制造业,创业板,36.455000000000055,36.45375000000006,35.918333333333294,35.31437499999996,33.63468085106383,2
2025-03-21,300516,36.6,39.5,41.37,36.6,36.86,126367.0,493251000.0,37.06,36.65,35.30299999999997,34.58,33.93,72.98,1.09,0.79,0.3,久之洋,计算机、通信和其他电子设备制造业,创业板,37.160000000000046,36.86625000000007,36.342499999999966,35.66874999999996,33.79340425531914,2
2025-03-24,300516,39.1,38.38,39.5,36.75,39.5,87574.5,333121000.0,37.4,36.95,35.523999999999965,34.75,33.96,65.02,1.17,0.87,0.3,久之洋,计算机、通信和其他电子设备制造业,创业板,37.66500000000005,37.22000000000006,36.640833333333305,36.03749999999996,33.93042553191489,2
2025-03-25,300516,37.82,38.6,41.0,37.35,38.38,84330.5,333139000.0,37.85,37.19,35.76399999999997,34.92,33.99,65.81,1.23,0.94,0.29,久之洋,计算机、通信和其他电子设备制造业,创业板,38.33500000000005,37.38750000000008,36.953333333333305,36.36937499999996,34.06723404255319,2
