timestamps,code,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2024-12-18,1309,85.65,89.46,91.1,85.16,85.65,106617.0,948008000.0,85.44,83.34,80.25299999999999,81.78,81.17,70.15,1.35,0.29,1.06,德明利,计算机、通信和其他电子设备制造业,主板,85.69749999999983,84.35000000000002,82.45666666666679,81.12437499999984,82.66893617021273,0
2024-12-19,1309,88.57,88.6,90.0,87.01,89.46,65337.8,577301000.0,86.28,84.31,80.64799999999998,81.88,81.58,67.03,1.67,0.57,1.1,德明利,计算机、通信和其他电子设备制造业,主板,86.84999999999981,85.14250000000003,83.35750000000014,81.85374999999983,82.8046808510638,0
2024-12-20,1309,88.66,92.4,93.74,88.11,88.6,90303.3,825840000.0,87.96,85.58,81.44149999999998,82.07,82.06,72.79,2.2,0.9,1.3,德明利,计算机、通信和其他电子设备制造业,主板,89.0274999999998,86.40125000000002,84.53750000000015,82.83312499999985,83.03808510638295,0
2024-12-23,1309,92.0,90.4,95.3,90.18,92.4,81421.1,757481000.0,89.3,86.39,82.21549999999998,82.07,82.52,66.23,2.43,1.2,1.23,德明利,计算机、通信和其他电子设备制造业,主板,90.21499999999985,87.32250000000002,85.49000000000017,83.64249999999984,83.25468085106381,0
2024-12-24,1309,91.03,90.7,92.39,87.62,90.4,66592.3,596452000.0,90.31,87.23,83.00449999999998,82.17,82.93,66.72,2.6,1.48,1.12,德明利,计算机、通信和其他电子设备制造业,主板,90.52499999999984,88.11125000000004,86.40833333333349,84.47374999999985,83.37702127659574,0
2024-12-25,1309,90.6,89.3,91.88,88.0,90.7,39915.7,357564000.0,90.28,87.86,83.62299999999998,82.2,83.31,62.23,2.6,1.71,0.89,德明利,计算机、通信和其他电子设备制造业,主板,90.69999999999985,88.77500000000002,86.99500000000015,85.19312499999985,83.44595744680848,0
2024-12-26,1309,89.0,93.07,93.54,88.4,89.3,65558.6,599162000.0,91.17,88.73,84.43999999999997,82.5,83.69,68.39,2.87,1.94,0.93,德明利,计算机、通信和其他电子设备制造业,主板,90.86749999999984,89.94750000000002,87.89000000000016,86.11999999999983,83.57808510638296,0
2024-12-27,1309,92.99,92.07,97.0,92.0,93.07,78367.3,740417000.0,91.11,89.53,85.17099999999995,82.86,83.97,65.35,2.97,2.14,0.83,德明利,计算机、通信和其他电子设备制造业,主板,91.28499999999984,90.75,88.64333333333349,86.93874999999983,83.72021276595744,0
2024-12-30,1309,91.49,90.91,93.32,90.41,92.07,34968.4,320753000.0,91.21,90.26,85.84649999999995,83.22,84.11,61.9,2.92,2.3,0.62,德明利,计算机、通信和其他电子设备制造业,主板,91.3374999999998,90.93125,89.18666666666681,87.64062499999983,83.78319148936171,0
2024-12-31,1309,90.92,87.2,91.34,87.03,90.91,42671.6,376644000.0,90.51,90.41,86.31699999999998,83.38,84.05,52.39,2.55,2.35,0.2,德明利,计算机、通信和其他电子设备制造业,主板,90.81249999999982,90.75625,89.45416666666681,87.94937499999983,83.74702127659573,0
2025-01-02,1309,87.08,84.38,88.88,83.2,87.2,45279.0,391461000.0,89.53,89.9,86.62399999999997,83.47,83.9,46.54,2.01,2.28,-0.27,德明利,计算机、通信和其他电子设备制造业,主板,88.63999999999982,89.75375000000003,89.51166666666681,88.07749999999984,83.67340425531913,0
2025-01-03,1309,84.78,82.54,85.45,82.51,84.38,33695.5,282042000.0,87.42,89.3,86.80249999999997,83.53,83.84,43.15,1.41,2.11,-0.7,德明利,计算机、通信和其他电子设备制造业,主板,86.25749999999981,88.77125000000002,89.25250000000014,88.04687499999984,83.60829787234042,0
2025-01-06,1309,81.9,82.09,83.41,81.01,82.54,26807.9,219906000.0,85.42,88.27,86.92299999999996,83.72,83.88,42.34,0.89,1.86,-0.97,德明利,计算机、通信和其他电子设备制造业,主板,84.05249999999985,87.69500000000002,88.63833333333345,87.90312499999983,83.56468085106381,0
2025-01-07,1309,82.2,90.3,90.3,82.2,82.09,70540.2,615738000.0,85.3,88.26,87.32499999999996,84.23,83.99,57.9,1.13,1.72,-0.59,德明利,计算机、通信和其他电子设备制造业,主板,84.82749999999984,87.82000000000002,88.78000000000013,88.29749999999983,83.71702127659573,0
2025-01-08,1309,90.56,91.97,93.0,88.77,90.3,96660.7,882225000.0,86.26,88.38,87.80699999999996,84.8,84.15,60.25,1.45,1.66,-0.21,德明利,计算机、通信和其他电子设备制造业,主板,86.72499999999985,87.6825,88.7441666666668,88.81499999999983,83.9823404255319,0
2025-01-09,1309,91.12,91.26,93.02,90.16,91.97,57473.6,527698000.0,87.63,88.58,88.21849999999996,85.28,84.32,58.75,1.61,1.65,-0.04,德明利,计算机、通信和其他电子设备制造业,主板,88.90499999999984,87.58125000000003,88.81583333333343,89.1656249999998,84.17936170212765,0
2025-01-10,1309,91.0,87.8,92.29,87.78,91.26,49031.2,441477000.0,88.68,88.05,88.38899999999997,85.64,84.44,51.95,1.44,1.61,-0.17,德明利,计算机、通信和其他电子设备制造业,主板,90.33249999999984,87.19250000000002,88.57416666666677,89.06187499999982,84.27361702127659,0
2025-01-13,1309,86.86,85.53,87.86,84.89,87.8,38616.4,331871000.0,89.37,87.4,88.46599999999997,85.91,84.45,48.03,1.12,1.51,-0.39,德明利,计算机、通信和其他电子设备制造业,主板,89.13999999999983,86.98375,88.26000000000009,88.8699999999998,84.33872340425532,0
2025-01-14,1309,86.44,92.28,93.0,84.78,85.53,75671.1,682997000.0,89.77,87.54,88.89549999999994,86.41,84.56,58.15,1.39,1.49,-0.1,德明利,计算机、通信和其他电子设备制造业,主板,89.21749999999983,87.97125,88.19416666666677,88.86249999999981,84.48148936170216,0
2025-01-15,1309,93.32,93.76,95.25,91.01,92.28,72770.0,676373000.0,90.13,88.19,89.30099999999996,86.94,84.67,59.99,1.71,1.53,0.18,德明利,计算机、通信和其他电子设备制造业,主板,89.84249999999983,89.37375,88.33500000000011,89.07249999999979,84.63191489361705,0
2025-01-16,1309,93.44,89.01,93.76,88.36,93.76,97914.1,884233000.0,89.68,88.65,89.27849999999994,87.3,84.73,52.08,1.55,1.54,0.01,德明利,计算机、通信和其他电子设备制造业,主板,90.14499999999984,90.23875,88.17666666666678,88.96687499999979,84.60234042553193,0
2025-01-17,1309,90.0,91.85,93.2,88.13,89.01,87861.4,801103000.0,90.49,89.58,89.44099999999996,87.73,84.8,55.83,1.65,1.56,0.09,德明利,计算机、通信和其他电子设备制造业,主板,91.7249999999998,90.4325,88.56416666666678,89.12624999999979,84.68744680851066,0
2025-01-20,1309,93.0,95.2,97.5,92.01,91.85,115058.0,1098660000.0,92.42,90.9,89.58099999999995,88.25,84.9,59.83,1.97,1.64,0.33,德明利,计算机、通信和其他电子设备制造业,主板,92.4549999999998,90.83625,89.46583333333342,89.25937499999979,84.83638297872342,0
2025-01-21,1309,95.6,97.96,98.88,95.5,95.2,104148.0,1010750000.0,93.56,91.66,89.95899999999995,88.77,85.07,62.81,2.41,1.79,0.62,德明利,计算机、通信和其他电子设备制造业,主板,93.5049999999998,91.67375,90.75083333333345,89.62749999999981,85.13276595744681,0
2025-01-22,1309,96.49,95.14,99.49,94.5,97.96,71165.5,684116000.0,93.83,91.98,90.18099999999994,89.2,85.23,58.06,2.51,1.94,0.57,德明利,计算机、通信和其他电子设备制造业,主板,95.0374999999998,92.59125000000002,91.83833333333344,89.89187499999981,85.42765957446811,0
2025-01-23,1309,96.0,92.9,96.3,92.88,95.14,56094.2,530692000.0,94.61,92.14,90.36099999999996,89.53,85.38,54.54,2.38,2.03,0.35,德明利,计算机、通信和其他电子设备制造业,主板,95.29999999999978,93.51250000000002,92.05500000000012,90.2481249999998,85.69595744680853,0
2025-01-24,1309,92.91,102.19,102.19,92.41,92.9,91951.4,897649000.0,96.68,93.58,90.81699999999996,90.12,85.69,64.24,2.99,2.22,0.77,德明利,计算机、通信和其他电子设备制造业,主板,97.0474999999998,94.75125000000004,92.9066666666668,91.3612499999998,86.11872340425533,0
2025-01-27,1309,103.0,104.39,106.88,97.5,102.19,129317.0,1333400000.0,98.52,95.47,91.43299999999996,90.8,86.11,66.08,3.62,2.5,1.12,德明利,计算机、通信和其他电子设备制造业,主板,98.6549999999998,96.08000000000004,94.00083333333346,92.7268749999998,86.6012765957447,0
2025-02-05,1309,106.0,103.79,111.99,99.5,104.39,113884.0,1180300000.0,99.68,96.62,92.07699999999996,91.47,86.47,65.1,4.01,2.8,1.21,德明利,计算机、通信和其他电子设备制造业,主板,100.8174999999998,97.92750000000002,95.3333333333335,94.0831249999998,87.09255319148937,0
2025-02-06,1309,102.51,106.68,108.01,101.68,103.79,86312.6,910114000.0,101.99,97.91,93.05099999999996,92.17,86.86,67.6,4.51,3.14,1.37,德明利,计算机、通信和其他电子设备制造业,主板,104.2624999999998,99.78125,97.09583333333347,95.10687499999985,87.73404255319151,0
2025-02-07,1309,106.36,105.61,109.04,103.47,106.68,88059.7,938238000.0,104.53,99.57,94.11249999999995,92.71,87.24,65.72,4.76,3.47,1.29,德明利,计算机、通信和其他电子设备制造业,主板,105.1174999999998,101.0825,98.2066666666668,95.9593749999998,88.38702127659576,0
2025-02-10,1309,104.66,104.9,108.9,102.59,105.61,67849.7,716426000.0,105.07,100.88,95.23049999999996,93.25,87.57,64.44,4.84,3.74,1.1,德明利,计算机、通信和其他电子设备制造业,主板,105.24499999999983,101.95,99.13500000000016,96.81187499999984,89.02489361702128,0
2025-02-11,1309,104.0,102.71,105.44,102.11,104.9,49991.7,515064000.0,104.74,101.63,96.26149999999996,93.6,87.83,60.51,4.68,3.93,0.75,德明利,计算机、通信和其他电子设备制造业,主板,104.97499999999984,102.89625,100.2766666666668,97.74374999999984,89.57340425531916,0
2025-02-12,1309,103.36,108.91,111.95,102.56,102.71,103978.0,1123590000.0,105.76,102.72,97.19199999999998,94.21,88.14,66.7,5.0,4.14,0.86,德明利,计算机、通信和其他电子设备制造业,主板,105.53249999999984,104.8975,101.6983333333335,99.20499999999984,90.25808510638298,1
2025-02-13,1309,108.6,103.8,110.0,103.67,108.91,72053.5,763882000.0,105.19,103.59,97.78349999999998,94.65,88.41,58.56,4.78,4.27,0.51,德明利,计算机、通信和其他电子设备制造业,主板,105.07999999999984,105.09875,102.41500000000016,99.92499999999984,90.81872340425532,1
2025-02-14,1309,102.5,110.33,111.0,100.34,103.8,105481.0,1124030000.0,106.13,105.33,98.73699999999998,95.35,88.78,64.52,5.07,4.43,0.64,德明利,计算机、通信和其他电子设备制造业,主板,106.43749999999989,105.84125,103.4458333333335,100.96062499999984,91.51936170212768,1
2025-02-17,1309,113.0,119.2,121.0,112.0,110.33,109282.0,1266300000.0,108.99,107.03,100.307,96.22,89.36,70.68,5.96,4.74,1.22,德明利,计算机、通信和其他电子设备制造业,主板,110.55999999999986,107.7675,105.45083333333348,102.84749999999984,92.4004255319149,1
2025-02-18,1309,117.0,117.2,122.9,115.45,119.2,79842.9,947263000.0,111.89,108.31,101.8905,97.06,89.96,67.82,6.42,5.07,1.35,德明利,计算机、通信和其他电子设备制造业,主板,112.63249999999988,109.0825,107.4758333333335,104.43187499999983,93.22936170212768,1
2025-02-19,1309,118.5,122.95,125.13,118.2,117.2,67039.4,819256000.0,114.7,110.23,103.42399999999998,98.13,90.67,71.41,7.17,5.49,1.68,德明利,计算机、通信和其他电子设备制造业,主板,117.41999999999986,111.25,109.20583333333347,106.16624999999983,94.16510638297872,1
2025-02-20,1309,121.25,121.61,125.0,119.1,122.95,58568.8,717995000.0,118.26,111.72,104.81649999999998,99.27,91.33,69.46,7.56,5.91,1.65,德明利,计算机、通信和其他电子设备制造业,主板,120.23999999999988,113.33875000000002,110.64083333333345,107.64437499999984,95.0572340425532,1
2025-02-21,1309,128.27,133.77,133.77,128.27,121.61,64539.8,856505000.0,122.95,114.54,107.05449999999996,100.92,92.2,75.88,8.76,6.48,2.28,德明利,计算机、通信和其他电子设备制造业,主板,123.88249999999992,117.22125000000004,113.13916666666678,110.05874999999985,96.1531914893617,1
2025-02-24,1309,141.88,147.15,147.15,140.45,133.77,120856.0,1767760000.0,128.54,118.76,109.81949999999998,103.07,93.3,80.68,10.66,7.31,3.35,德明利,计算机、通信和其他电子设备制造业,主板,131.3699999999999,122.00125000000004,116.51166666666676,113.44937499999985,97.5323404255319,1
2025-02-25,1309,147.15,145.67,155.43,140.67,147.15,170456.0,2507340000.0,134.23,123.06,112.343,105.19,94.46,78.81,11.92,8.23,3.69,德明利,计算机、通信和其他电子设备制造业,主板,137.04999999999987,127.23500000000004,119.85000000000014,116.16687499999983,98.86510638297872,1
2025-02-26,1309,146.0,149.45,150.83,140.18,145.67,121499.0,1767750000.0,139.53,127.11,114.91749999999998,107.17,95.7,80.08,13.06,9.2,3.86,德明利,计算机、通信和其他电子设备制造业,主板,144.00999999999985,132.12500000000006,123.56250000000011,118.98312499999984,100.24936170212764,1
2025-02-27,1309,155.0,158.59,160.28,149.67,149.45,119628.0,1853680000.0,146.93,132.59,118.09,109.39,97.09,82.77,14.54,10.27,4.27,德明利,计算机、通信和其他电子设备制造业,主板,150.21499999999986,137.04875000000004,128.21916666666678,122.40812499999984,101.83659574468084,1
2025-02-28,1309,157.0,157.5,163.58,149.98,158.59,123627.0,1950750000.0,151.67,137.31,121.31999999999998,111.59,98.43,81.36,15.45,11.3,4.15,德明利,计算机、通信和其他电子设备制造业,主板,152.80249999999987,142.08625000000004,132.26833333333346,125.58437499999984,103.40702127659571,1
2025-03-03,1309,155.89,141.75,157.4,141.75,157.5,122410.0,1794560000.0,150.59,139.56,123.29799999999996,113.39,99.52,64.3,14.73,11.99,2.74,德明利,计算机、通信和其他电子设备制造业,主板,151.82249999999988,144.43625000000003,135.43083333333342,127.84312499999989,104.60063829787237,1
2025-03-04,1309,138.0,144.96,146.98,134.0,141.75,117599.0,1658360000.0,150.45,142.34,125.32649999999998,115.37,100.64,65.87,14.25,12.44,1.81,德明利,计算机、通信和其他电子设备制造业,主板,150.69999999999987,147.35500000000005,138.3166666666668,130.34687499999984,105.78148936170214,1
2025-03-05,1309,144.5,143.69,146.88,138.89,144.96,77170.6,1098410000.0,149.3,144.41,127.3215,117.09,101.75,64.66,13.6,12.67,0.93,德明利,计算机、通信和其他电子设备制造业,主板,146.97499999999988,148.59500000000006,140.35750000000013,132.90812499999984,106.9536170212766,1
2025-03-06,1309,144.99,144.38,147.9,143.0,143.69,74039.5,1078100000.0,146.46,146.69,129.2065,118.77,102.86,65.04,13.01,12.74,0.27,德明利,计算机、通信和其他电子设备制造业,主板,143.69499999999988,148.24875000000003,142.62250000000014,135.12499999999986,108.05957446808512,1
2025-03-07,1309,142.32,154.66,158.82,140.88,144.38,128857.0,1956630000.0,145.89,148.78,131.659,120.96,104.13,70.14,13.21,12.83,0.38,德明利,计算机、通信和其他电子设备制造业,主板,146.92249999999987,149.37250000000003,145.26500000000013,138.30374999999984,109.42680851063832,1
2025-03-10,1309,152.62,153.5,157.6,149.0,154.66,77642.3,1184470000.0,148.24,149.42,134.089,123.02,105.37,68.92,13.12,12.89,0.23,德明利,计算机、通信和其他电子设备制造业,主板,149.05749999999986,149.87875000000005,147.92250000000013,141.00187499999984,110.76297872340427,1
2025-03-11,1309,150.0,150.73,151.97,146.2,153.5,53638.4,798986000.0,149.39,149.92,136.48999999999998,124.87,106.56,65.96,12.68,12.85,-0.17,德明利,计算机、通信和其他电子设备制造业,主板,150.81749999999985,148.89625000000004,149.33583333333343,142.97249999999983,112.07,1
2025-03-12,1309,151.0,151.79,156.4,150.42,150.73,54793.0,838476000.0,151.01,150.16,138.634,126.66,107.72,66.55,12.28,12.74,-0.46,德明利,计算机、通信和其他电子设备制造业,主板,152.66999999999987,148.18250000000003,149.72250000000008,145.13437499999986,113.31936170212768,1
2025-03-13,1309,153.0,139.78,154.5,139.28,151.79,74268.2,1069270000.0,150.09,148.27,140.433,128.15,108.67,54.92,10.87,12.36,-1.49,德明利,计算机、通信和其他电子设备制造业,主板,148.94999999999987,147.93625000000003,149.23166666666677,146.18624999999992,114.3344680851064,1
2025-03-14,1309,140.0,145.84,146.67,139.99,139.78,66439.0,957929000.0,148.33,147.11,142.20850000000004,129.92,109.72,58.83,10.12,11.91,-1.79,德明利,计算机、通信和其他电子设备制造业,主板,147.03499999999983,148.04625,148.9308333333334,147.70062499999992,115.50319148936173,1
2025-03-17,1309,145.31,151.09,152.44,144.1,145.84,63697.4,953981000.0,147.85,148.04,143.80300000000005,131.55,110.83,61.91,9.84,11.5,-1.66,德明利,计算机、通信和其他电子设备制造业,主板,147.12499999999991,148.97125,148.3058333333334,148.7831249999999,116.86255319148935,1
2025-03-18,1309,151.05,149.69,155.07,149.38,151.09,47145.5,715117000.0,147.64,148.52,145.42750000000004,133.06,111.93,60.61,9.4,11.08,-1.68,德明利,计算机、通信和其他电子设备制造业,主板,146.5999999999999,149.635,147.65500000000014,148.9418749999999,118.25212765957448,1
2025-03-19,1309,149.0,143.02,149.99,142.77,149.69,52388.1,759078000.0,145.88,148.45,146.43100000000004,134.36,112.92,54.7,8.41,10.55,-2.14,德明利,计算机、通信和其他电子设备制造业,主板,147.4099999999999,148.17999999999995,147.76083333333344,148.7762499999999,119.53893617021278,1
2025-03-20,1309,142.44,140.48,143.58,139.9,143.02,40244.8,569086000.0,146.02,148.06,147.37450000000004,135.49,113.83,52.6,7.34,9.9,-2.56,德明利,计算机、通信和其他电子设备制造业,主板,146.0699999999999,146.55249999999995,147.3875000000001,148.2156249999999,120.78127659574469,1
2025-03-21,1309,139.5,134.35,140.44,132.7,140.48,62785.7,852072000.0,143.73,146.03,147.40350000000004,136.45,114.58,47.82,5.92,9.11,-3.19,德明利,计算机、通信和其他电子设备制造业,主板,141.8849999999999,144.50499999999997,146.60916666666677,146.70062499999992,121.71851063829789,1
2025-03-24,1309,134.0,132.09,135.6,128.63,134.35,54360.6,714667000.0,139.93,143.89,146.65050000000005,137.35,115.3,46.15,4.57,8.2,-3.63,德明利,计算机、通信和其他电子设备制造业,主板,137.4849999999999,142.04249999999996,145.58500000000006,145.1124999999999,122.57212765957448,1
2025-03-25,1309,133.5,125.5,133.9,125.0,132.09,59530.2,759213000.0,135.09,141.36,145.64200000000002,138.11,115.86,41.61,2.93,7.15,-4.22,德明利,计算机、通信和其他电子设备制造业,主板,133.1049999999999,140.25749999999996,143.15500000000006,144.0968749999999,123.30063829787235,1
