timestamps,code,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2025-01-10,2057,7.02,6.98,7.18,6.97,7.03,98463.0,69709900.0,7.0,7.13,7.394999999999992,7.66,7.75,33.66,-0.25,-0.2,-0.05,中钢天源,化学原料和化学制品制造业,主板,7.007499999999948,7.026249999999987,7.180833333333361,7.285624999999974,7.822553191489358,0
2025-01-13,2057,6.87,6.99,7.06,6.82,6.98,55849.0,38776600.0,7.0,7.06,7.3449999999999935,7.63,7.75,34.13,-0.25,-0.21,-0.04,中钢天源,化学原料和化学制品制造业,主板,6.992499999999947,6.997499999999987,7.144166666666695,7.239999999999974,7.795106382978722,0
2025-01-14,2057,7.01,7.23,7.24,6.99,6.99,113948.0,81543200.0,7.04,7.04,7.309999999999992,7.6,7.75,44.32,-0.22,-0.22,0.0,中钢天源,化学原料和化学制品制造业,主板,7.057499999999948,7.014999999999987,7.1233333333333615,7.209999999999974,7.773617021276594,0
2025-01-15,2057,7.19,7.23,7.29,7.14,7.23,96776.2,69753000.0,7.09,7.04,7.286499999999991,7.57,7.75,44.32,-0.2,-0.21,0.01,中钢天源,化学原料和化学制品制造业,主板,7.107499999999948,7.056249999999987,7.092500000000029,7.197499999999975,7.749361702127657,0
2025-01-16,2057,7.25,7.22,7.34,7.16,7.23,89477.0,64931000.0,7.13,7.06,7.261999999999992,7.53,7.76,44.0,-0.18,-0.21,0.03,中钢天源,化学原料和化学制品制造业,主板,7.167499999999947,7.087499999999987,7.073333333333363,7.177499999999975,7.721063829787233,0
2025-01-17,2057,7.21,7.23,7.25,7.15,7.22,61524.5,44317300.0,7.18,7.09,7.237499999999992,7.5,7.76,44.44,-0.16,-0.2,0.04,中钢天源,化学原料和化学制品制造业,主板,7.227499999999948,7.109999999999987,7.074166666666695,7.164999999999973,7.697659574468084,0
2025-01-20,2057,7.26,7.24,7.32,7.18,7.23,67750.2,49109000.0,7.23,7.12,7.213999999999991,7.47,7.76,44.91,-0.14,-0.19,0.05,中钢天源,化学原料和化学制品制造业,主板,7.229999999999947,7.1437499999999865,7.0866666666666935,7.149999999999974,7.6744680851063825,0
2025-01-21,2057,7.26,7.2,7.27,7.12,7.24,62414.0,44750300.0,7.22,7.13,7.202499999999992,7.43,7.76,43.33,-0.13,-0.17,0.04,中钢天源,化学原料和化学制品制造业,主板,7.222499999999948,7.164999999999987,7.111666666666694,7.124999999999973,7.655744680851064,0
2025-01-22,2057,7.17,7.16,7.22,7.11,7.2,48171.0,34462200.0,7.21,7.15,7.183499999999992,7.4,7.75,41.75,-0.13,-0.17,0.04,中钢天源,化学原料和化学制品制造业,主板,7.207499999999947,7.187499999999987,7.127500000000027,7.106874999999974,7.63936170212766,0
2025-01-23,2057,7.23,7.23,7.34,7.2,7.16,106035.0,77194400.0,7.21,7.17,7.173499999999991,7.36,7.75,45.5,-0.11,-0.15,0.04,中钢天源,化学原料和化学制品制造业,主板,7.207499999999947,7.217499999999987,7.142500000000028,7.107499999999974,7.628936170212767,0
2025-01-24,2057,7.25,7.27,7.29,7.16,7.23,86110.0,62174400.0,7.22,7.2,7.162999999999991,7.33,7.74,47.58,-0.1,-0.14,0.04,中钢天源,化学原料和化学制品制造业,主板,7.2149999999999475,7.222499999999987,7.167500000000027,7.118749999999974,7.6178723404255315,0
2025-01-27,2057,7.28,7.28,7.4,7.27,7.27,77427.0,56758000.0,7.23,7.23,7.146999999999991,7.31,7.72,48.11,-0.09,-0.13,0.04,中钢天源,化学原料和化学制品制造业,主板,7.234999999999948,7.228749999999986,7.188333333333361,7.1424999999999725,7.603404255319147,0
2025-02-05,2057,7.39,7.35,7.41,7.29,7.28,82598.0,60800000.0,7.26,7.24,7.141999999999992,7.29,7.71,51.8,-0.07,-0.12,0.05,中钢天源,化学原料和化学制品制造业,主板,7.282499999999946,7.244999999999986,7.219166666666694,7.166249999999972,7.587659574468084,0
2025-02-06,2057,7.36,7.6,7.6,7.32,7.35,145823.0,109411000.0,7.35,7.28,7.160999999999992,7.28,7.7,62.15,-0.04,-0.1,0.06,中钢天源,化学原料和化学制品制造业,主板,7.374999999999947,7.291249999999983,7.270000000000027,7.200624999999973,7.579574468085108,0
2025-02-07,2057,7.6,7.56,7.66,7.49,7.6,192117.0,145643000.0,7.41,7.31,7.184499999999992,7.28,7.69,59.93,-0.01,-0.09,0.08,中钢天源,化学原料和化学制品制造业,主板,7.447499999999946,7.331249999999983,7.297500000000028,7.237499999999972,7.5651063829787235,0
2025-02-10,2057,7.56,7.62,7.62,7.55,7.56,108980.0,82629700.0,7.48,7.35,7.220499999999991,7.28,7.68,62.12,0.01,-0.07,0.08,中钢天源,化学原料和化学制品制造业,主板,7.532499999999946,7.383749999999982,7.330000000000028,7.274374999999972,7.557659574468085,0
2025-02-11,2057,7.62,7.65,7.66,7.56,7.62,93090.6,70947000.0,7.56,7.39,7.254499999999991,7.27,7.66,63.2,0.03,-0.05,0.08,中钢天源,化学原料和化学制品制造业,主板,7.607499999999945,7.444999999999983,7.36583333333336,7.316249999999973,7.55127659574468,0
2025-02-12,2057,7.62,7.69,7.7,7.59,7.65,115232.0,88174100.0,7.62,7.44,7.286499999999991,7.28,7.65,64.64,0.05,-0.03,0.08,中钢天源,化学原料和化学制品制造业,主板,7.629999999999943,7.502499999999983,7.404166666666691,7.359999999999974,7.546382978723402,0
2025-02-13,2057,7.7,7.66,7.96,7.65,7.69,190850.0,148538000.0,7.64,7.49,7.320999999999992,7.29,7.64,62.65,0.06,-0.01,0.07,中钢天源,化学原料和化学制品制造业,主板,7.654999999999945,7.551249999999984,7.439166666666694,7.386874999999972,7.538297872340425,0
2025-02-14,2057,7.62,7.57,7.73,7.55,7.66,110501.0,84128800.0,7.64,7.52,7.34799999999999,7.29,7.63,56.99,0.06,0.0,0.06,中钢天源,化学原料和化学制品制造业,主板,7.642499999999947,7.587499999999983,7.470000000000026,7.408124999999971,7.525531914893617,0
2025-02-17,2057,7.59,7.59,7.62,7.52,7.57,96966.0,73410200.0,7.63,7.56,7.378499999999992,7.29,7.62,57.9,0.07,0.02,0.05,中钢天源,化学原料和化学制品制造业,主板,7.627499999999946,7.6174999999999855,7.50583333333336,7.431249999999973,7.51255319148936,0
2025-02-18,2057,7.59,7.53,7.65,7.49,7.59,117142.0,88874700.0,7.61,7.58,7.405499999999992,7.29,7.61,54.19,0.06,0.03,0.03,中钢天源,化学原料和化学制品制造业,主板,7.587499999999946,7.608749999999984,7.530833333333359,7.449999999999973,7.497446808510634,0
2025-02-19,2057,7.48,7.86,7.93,7.48,7.53,274736.0,213486000.0,7.64,7.63,7.436999999999991,7.31,7.61,66.79,0.08,0.04,0.04,中钢天源,化学原料和化学制品制造业,主板,7.637499999999948,7.646249999999983,7.580000000000028,7.488749999999973,7.487872340425531,0
2025-02-20,2057,7.91,8.13,8.21,7.86,7.86,444255.0,359804000.0,7.74,7.69,7.481999999999991,7.34,7.62,73.27,0.13,0.06,0.07,中钢天源,化学原料和化学制品制造业,主板,7.7774999999999475,7.709999999999983,7.65083333333336,7.546874999999972,7.487234042553188,0
2025-02-21,2057,8.11,8.14,8.24,8.05,8.13,309646.0,252132000.0,7.85,7.74,7.527999999999992,7.37,7.62,73.48,0.15,0.07,0.08,中钢天源,化学原料和化学制品制造业,主板,7.914999999999948,7.771249999999986,7.716666666666691,7.608124999999973,7.486382978723401,0
2025-02-24,2057,8.19,8.29,8.39,8.14,8.14,356640.0,295179000.0,7.99,7.81,7.580999999999991,7.42,7.63,76.42,0.19,0.1,0.09,中钢天源,化学原料和化学制品制造业,主板,8.104999999999947,7.846249999999985,7.774166666666693,7.674374999999973,7.487659574468082,0
2025-02-25,2057,8.2,8.1,8.23,8.07,8.29,267474.0,217675000.0,8.1,7.86,7.623999999999992,7.46,7.63,66.38,0.19,0.12,0.07,中钢天源,化学原料和化学制品制造业,主板,8.164999999999948,7.901249999999986,7.819166666666693,7.726249999999973,7.483829787234041,0
2025-02-26,2057,8.08,8.4,8.57,8.07,8.1,391375.0,326847000.0,8.21,7.93,7.683999999999991,7.5,7.63,72.52,0.22,0.14,0.08,中钢天源,化学原料和化学制品制造业,主板,8.232499999999948,8.004999999999987,7.884166666666694,7.796249999999972,7.487659574468082,0
2025-02-27,2057,8.43,8.4,8.65,8.26,8.4,413225.0,349444000.0,8.27,8.0,7.745999999999992,7.55,7.64,72.52,0.24,0.16,0.08,中钢天源,化学原料和化学制品制造业,主板,8.297499999999946,8.106249999999985,7.946666666666694,7.861874999999973,7.496382978723401,0
2025-02-28,2057,8.4,8.12,8.42,8.07,8.4,271249.0,222305000.0,8.26,8.06,7.790499999999994,7.58,7.64,60.55,0.23,0.17,0.06,中钢天源,化学原料和化学制品制造业,主板,8.254999999999946,8.179999999999987,7.9825000000000275,7.894374999999973,7.50042553191489,0
2025-03-03,2057,8.19,8.34,8.53,8.18,8.12,302646.0,252805000.0,8.27,8.13,7.843999999999994,7.63,7.65,65.38,0.24,0.19,0.05,中钢天源,化学原料和化学制品制造业,主板,8.314999999999946,8.239999999999986,8.039166666666695,7.943124999999974,7.514042553191485,0
2025-03-04,2057,8.26,8.37,8.53,8.23,8.34,276502.0,232103000.0,8.33,8.22,7.898499999999994,7.68,7.65,65.99,0.24,0.2,0.04,中钢天源,化学原料和化学制品制造业,主板,8.307499999999946,8.269999999999987,8.105833333333363,7.989999999999974,7.528085106382974,0
2025-03-05,2057,8.32,8.3,8.37,8.16,8.37,229108.0,189072000.0,8.31,8.26,7.945999999999995,7.71,7.65,63.19,0.24,0.21,0.03,中钢天源,化学原料和化学制品制造业,主板,8.282499999999947,8.289999999999987,8.16500000000003,8.030624999999974,7.54042553191489,0
2025-03-06,2057,8.32,8.27,8.35,8.25,8.3,214082.0,177418000.0,8.28,8.27,7.979499999999996,7.75,7.66,61.97,0.23,0.21,0.02,中钢天源,化学原料和化学制品制造业,主板,8.319999999999949,8.287499999999987,8.226666666666695,8.066874999999975,7.552340425531911,0
2025-03-07,2057,8.25,8.33,8.47,8.22,8.27,257494.0,214830000.0,8.32,8.29,8.017999999999997,7.78,7.66,63.49,0.23,0.21,0.02,中钢天源,化学原料和化学制品制造业,主板,8.31749999999995,8.316249999999988,8.265833333333362,8.108749999999976,7.571489361702121,0
2025-03-10,2057,8.33,8.3,8.41,8.28,8.33,157370.0,131167000.0,8.31,8.29,8.051999999999996,7.82,7.66,62.15,0.22,0.22,0.0,中钢天源,化学原料和化学制品制造业,主板,8.29999999999995,8.303749999999987,8.280000000000028,8.154374999999977,7.587659574468081,0
2025-03-11,2057,8.21,8.41,8.43,8.17,8.3,190058.0,158350000.0,8.32,8.32,8.089999999999996,7.86,7.66,65.05,0.22,0.22,0.0,中钢天源,化学原料和化学制品制造业,主板,8.327499999999949,8.304999999999987,8.302500000000029,8.205624999999976,7.608510638297868,0
2025-03-12,2057,8.45,8.36,8.48,8.35,8.41,150980.0,126654000.0,8.33,8.32,8.123499999999996,7.9,7.66,62.7,0.21,0.21,0.0,中钢天源,化学原料和化学制品制造业,主板,8.349999999999952,8.334999999999985,8.30833333333336,8.257499999999977,7.627234042553187,0
2025-03-13,2057,8.37,8.27,8.42,8.15,8.36,151123.0,124523000.0,8.33,8.31,8.153999999999996,7.93,7.66,58.6,0.2,0.21,-0.01,中钢天源,化学原料和化学制品制造业,主板,8.334999999999951,8.326249999999984,8.322500000000028,8.283124999999977,7.641489361702122,0
2025-03-14,2057,8.28,8.28,8.33,8.19,8.27,131818.0,108827000.0,8.32,8.32,8.189499999999997,7.97,7.66,58.92,0.18,0.21,-0.03,中钢天源,化学原料和化学制品制造业,主板,8.329999999999952,8.314999999999984,8.312500000000027,8.292499999999977,7.659148936170207,0
2025-03-17,2057,8.38,8.29,8.41,8.25,8.28,115626.0,96155400.0,8.32,8.32,8.224499999999995,8.0,7.67,59.26,0.18,0.2,-0.02,中钢天源,化学原料和化学制品制造业,主板,8.299999999999951,8.313749999999983,8.303333333333361,8.301874999999978,7.681914893617016,0
2025-03-18,2057,8.29,8.36,8.45,8.27,8.29,161869.0,135334000.0,8.31,8.32,8.265999999999995,8.04,7.67,61.66,0.17,0.19,-0.02,中钢天源,化学原料和化学制品制造业,主板,8.299999999999951,8.324999999999982,8.32333333333336,8.306249999999979,7.708936170212761,0
2025-03-19,2057,8.4,8.46,8.73,8.38,8.36,404830.0,346302000.0,8.33,8.33,8.295999999999996,8.07,7.68,64.84,0.17,0.19,-0.02,中钢天源,化学原料和化学制品制造业,主板,8.34749999999995,8.341249999999983,8.333333333333359,8.328749999999982,7.742127659574463,2
2025-03-20,2057,8.39,8.5,8.59,8.32,8.46,234011.0,197583000.0,8.38,8.36,8.314499999999995,8.1,7.69,66.06,0.17,0.19,-0.02,中钢天源,化学原料和化学制品制造业,主板,8.40249999999995,8.366249999999981,8.344166666666693,8.334999999999981,7.774680851063824,2
2025-03-21,2057,8.46,8.82,9.04,8.43,8.5,696511.0,614506000.0,8.49,8.4,8.348499999999996,8.15,7.71,73.84,0.2,0.19,0.01,中钢天源,化学原料和化学制品制造业,主板,8.53499999999995,8.417499999999983,8.387500000000026,8.361249999999979,7.812340425531909,2
2025-03-24,2057,8.86,8.6,8.96,8.39,8.82,513821.0,445076000.0,8.55,8.43,8.363999999999995,8.18,7.73,63.12,0.2,0.19,0.01,中钢天源,化学原料和化学制品制造业,主板,8.594999999999951,8.447499999999982,8.415000000000026,8.391249999999978,7.847021276595738,2
2025-03-25,2057,8.58,8.59,8.81,8.49,8.6,318878.0,275392000.0,8.59,8.45,8.388499999999997,8.21,7.74,62.68,0.19,0.19,0.0,中钢天源,化学原料和化学制品制造业,主板,8.62749999999995,8.487499999999983,8.436666666666692,8.406874999999978,7.880212765957442,2
