code,timestamps,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2469,2018-12-28,3.82,3.84,3.94,3.78,3.81,24586.5,9464540.0,3.87,3.97,4.064500000000002,4.08,3.97,40.66,-0.05,-0.02,-0.03,三维化学,化学原料和化学制品制造业,主板,3.8449999999999984,3.912500000000005,3.996666666666666,4.033750000000002,4.019574468085106,0
2469,2019-01-02,3.84,3.87,3.89,3.83,3.84,7208.63,2779650.0,3.85,3.94,4.053500000000001,4.06,3.97,42.49,-0.06,-0.03,-0.03,三维化学,化学原料和化学制品制造业,主板,3.8524999999999983,3.8962500000000047,3.9666666666666655,4.016250000000002,4.023404255319149,0
2469,2019-01-03,3.86,3.88,3.91,3.84,3.87,13377.5,5198990.0,3.86,3.9,4.038500000000002,4.05,3.97,43.12,-0.06,-0.03,-0.03,三维化学,化学原料和化学制品制造业,主板,3.8499999999999983,3.8787500000000046,3.951666666666666,3.9987500000000016,4.026382978723404,0
2469,2019-01-04,3.85,3.96,3.97,3.83,3.88,16517.5,6487510.0,3.87,3.9,4.023500000000001,4.04,3.96,48.04,-0.05,-0.04,-0.01,三维化学,化学原料和化学制品制造业,主板,3.8874999999999984,3.880000000000005,3.9375,3.9893750000000017,4.032553191489361,0
2469,2019-01-07,3.96,4.08,4.1,3.96,3.96,27055.3,10935200.0,3.93,3.91,4.0165000000000015,4.04,3.97,54.4,-0.04,-0.04,0.0,三维化学,化学原料和化学制品制造业,主板,3.947499999999998,3.8962500000000047,3.9241666666666655,3.9843750000000018,4.039574468085108,0
2469,2019-01-08,4.06,4.15,4.16,4.05,4.08,35518.7,14659200.0,3.99,3.93,4.0165000000000015,4.04,3.97,57.66,-0.02,-0.03,0.01,三维化学,化学原料和化学制品制造业,主板,4.017499999999997,3.935000000000005,3.9366666666666656,3.979375000000002,4.046382978723404,0
2469,2019-01-09,4.13,4.16,4.25,4.11,4.15,44368.5,18636800.0,4.05,3.95,4.0165000000000015,4.05,3.98,58.12,0.0,-0.03,0.03,三维化学,化学原料和化学制品制造业,主板,4.087499999999999,3.968750000000005,3.948333333333333,3.9856250000000015,4.0536170212765965,0
2469,2019-01-10,4.19,4.17,4.23,4.11,4.16,28091.5,11720700.0,4.1,3.98,4.019500000000002,4.05,3.99,58.61,0.01,-0.02,0.03,三维化学,化学原料和化学制品制造业,主板,4.139999999999997,4.013750000000004,3.9666666666666655,3.9881250000000015,4.059574468085106,0
2469,2019-01-11,4.18,4.19,4.21,4.14,4.17,17748.6,7397960.0,4.15,4.01,4.021000000000002,4.06,4.0,59.61,0.02,-0.01,0.03,三维化学,化学原料和化学制品制造业,主板,4.167499999999997,4.0575000000000045,3.9866666666666655,3.9850000000000017,4.065531914893617,0
2469,2019-01-14,4.19,4.17,4.24,4.15,4.19,22171.4,9285600.0,4.17,4.05,4.018000000000002,4.06,4.01,58.09,0.03,0.0,0.03,三维化学,化学原料和化学制品制造业,主板,4.172499999999999,4.095000000000005,4.014166666666665,3.995625000000001,4.07127659574468,0
