code,timestamps,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2119,2023-04-19,14.46,14.45,14.82,14.3,14.39,183702.0,267255000.0,14.52,14.71,14.827000000000009,14.94,13.9,48.18,0.04,0.16,-0.12,康强电子,计算机、通信和其他电子设备制造业,主板,14.610000000000012,14.577500000000002,14.711666666666645,14.66937500000006,14.228085106382984,0
2119,2023-04-20,14.23,14.54,14.69,14.23,14.45,166975.0,242005000.0,14.6,14.63,14.800500000000008,14.97,13.94,49.25,0.03,0.13,-0.1,康强电子,计算机、通信和其他电子设备制造业,主板,14.530000000000012,14.558750000000003,14.689999999999976,14.68062500000006,14.256382978723405,0
2119,2023-04-21,14.44,13.29,14.45,13.23,14.54,298544.0,408865000.0,14.28,14.45,14.702000000000009,14.94,13.96,37.59,-0.07,0.09,-0.16,康强电子,计算机、通信和其他电子设备制造业,主板,14.167500000000013,14.388750000000002,14.574999999999982,14.600000000000056,14.25936170212766,0
2119,2023-04-24,13.25,13.09,13.33,12.95,13.29,146588.0,192231000.0,13.95,14.29,14.574000000000009,14.89,13.97,36.12,-0.18,0.04,-0.22,康强电子,计算机、通信和其他电子设备制造业,主板,13.842500000000012,14.188750000000002,14.39249999999998,14.503125000000058,14.253829787234045,0
2119,2023-04-25,13.1,12.55,13.18,12.39,13.09,166876.0,211642000.0,13.58,14.08,14.40900000000001,14.84,13.97,32.42,-0.3,-0.03,-0.27,康强电子,计算机、通信和其他电子设备制造业,主板,13.36750000000001,13.98875,14.174166666666649,14.375625000000058,14.248297872340428,0
2119,2023-04-26,12.4,12.12,12.51,11.99,12.55,168573.0,205903000.0,13.12,13.82,14.297000000000008,14.72,13.97,29.81,-0.42,-0.11,-0.31,康强电子,计算机、通信和其他电子设备制造业,主板,12.762500000000012,13.646250000000002,13.95999999999998,14.208125000000058,14.239574468085108,0
2119,2023-04-27,12.03,12.06,12.32,11.9,12.12,114604.0,139242000.0,12.62,13.61,14.17100000000001,14.57,13.96,29.45,-0.52,-0.19,-0.33,康强电子,计算机、通信和其他电子设备制造业,主板,12.455000000000013,13.311250000000005,13.744166666666649,14.04500000000006,14.225319148936167,0
2119,2023-04-28,12.08,12.38,12.39,12.08,12.06,120582.0,148305000.0,12.44,13.36,14.058000000000009,14.45,13.95,33.99,-0.57,-0.27,-0.3,康强电子,计算机、通信和其他电子设备制造业,主板,12.277500000000016,13.060000000000002,13.551666666666648,13.863750000000056,14.218510638297872,0
2119,2023-05-04,12.3,12.39,12.45,12.15,12.38,109552.0,134650000.0,12.3,13.13,13.948000000000013,14.32,13.94,34.13,-0.6,-0.33,-0.27,康强电子,计算机、通信和其他电子设备制造业,主板,12.237500000000017,12.802500000000002,13.404999999999982,13.69000000000006,14.21063829787234,0
2119,2023-05-05,12.58,12.44,12.95,12.38,12.39,217103.0,273873000.0,12.28,12.93,13.830000000000007,14.23,13.93,34.89,-0.61,-0.39,-0.22,康强电子,计算机、通信和其他电子设备制造业,主板,12.317500000000017,12.540000000000004,13.203333333333314,13.54937500000006,14.203829787234044,0
